mode,compiler,trial,cores,batch_size,repetition,wall_time_s,peak_rss_mb
bulk,gcc,trial_77,4,75,1,18.5727,255.74
bulk,gcc,trial_77,8,75,1,19.7727,473.01
bulk,clang,trial_77,4,75,1,15.3526,131.52
bulk,clang,trial_77,8,75,1,15.2961,373.28
bulk,gcc,trial_77,1,75,1,13.112,137.0
bulk,clang,trial_77,1,75,1,13.661,34.5
seq,gcc,trial_77,1,-,1,21.6871,129.02
seq,clang,trial_77,2,-,1,21.864,68.09
seq,gcc,trial_77,2,-,1,24.3821,198.04
seq,clang,trial_77,4,-,1,16.5224,71.46
seq,gcc,trial_77,4,-,1,26.8275,579.96
seq,clang,trial_77,8,-,1,21.7141,289.8
seq,gcc,trial_77,8,-,1,26.2215,320.73
seq,clang,trial_78,1,-,1,17.5682,37.39
bulk,gcc,trial_78,2,25,1,18.9721,244.84
bulk,gcc,trial_78,4,25,1,19.9842,258.82
bulk,clang,trial_78,4,25,1,15.1367,190.65
bulk,clang,trial_78,2,25,1,14.5238,89.5
bulk,gcc,trial_78,1,25,1,18.8492,108.07
bulk,clang,trial_78,1,25,1,14.0991,33.01
bulk,gcc,trial_78,8,25,1,19.1924,1108.18
bulk,clang,trial_78,8,25,1,17.2879,283.68
bulk,gcc,trial_78,2,5,1,21.6463,395.88
bulk,clang,trial_78,2,5,1,16.3417,70.66
bulk,clang,trial_78,4,5,1,18.4347,111.82
bulk,clang,trial_78,1,5,1,20.1435,29.68
bulk,clang,trial_78,8,5,1,18.8806,372.26
bulk,gcc,trial_78,4,5,1,22.307,324.32
bulk,gcc,trial_78,8,5,1,20.9401,607.85
bulk,gcc,trial_78,1,5,1,21.5906,121.0
bulk,clang,trial_78,1,50,1,11.2527,79.09
bulk,clang,trial_78,8,50,1,18.347,414.57
bulk,gcc,trial_78,8,50,1,21.2181,428.1
bulk,gcc,trial_78,1,50,1,17.2774,157.09
bulk,gcc,trial_78,2,50,1,17.3812,209.78
bulk,clang,trial_78,2,50,1,14.5932,110.15
bulk,clang,trial_78,4,50,1,15.2873,147.47
bulk,gcc,trial_78,4,50,1,18.1134,424.9
bulk,clang,trial_78,2,75,1,14.0226,92.85
bulk,gcc,trial_78,2,75,1,18.0595,172.02
bulk,gcc,trial_78,4,75,1,19.7307,626.72
bulk,gcc,trial_78,8,75,1,21.3081,700.12
bulk,clang,trial_78,4,75,1,15.0821,157.88
bulk,clang,trial_78,8,75,1,17.8324,417.64
bulk,gcc,trial_78,1,75,1,15.4358,148.18
bulk,clang,trial_78,1,75,1,13.3024,61.54
seq,gcc,trial_78,1,-,1,26.9197,71.36
seq,clang,trial_78,2,-,1,21.1648,65.51
seq,gcc,trial_78,2,-,1,26.4306,258.01
seq,clang,trial_78,4,-,1,21.9846,114.13
seq,gcc,trial_78,4,-,1,27.5482,210.31
seq,clang,trial_78,8,-,1,21.0182,142.41
seq,gcc,trial_78,8,-,1,23.7928,320.73
seq,clang,trial_79,1,-,1,16.9757,43.36
bulk,gcc,trial_79,2,25,1,16.6478,115.93
bulk,gcc,trial_79,4,25,1,18.7187,384.21
bulk,clang,trial_79,4,25,1,15.5852,145.58
bulk,clang,trial_79,2,25,1,13.0112,70.47
bulk,gcc,trial_79,1,25,1,16.7347,179.65
bulk,clang,trial_79,1,25,1,13.7489,42.62
bulk,gcc,trial_79,8,25,1,23.6475,1038.02
bulk,clang,trial_79,8,25,1,20.3273,314.92
bulk,gcc,trial_79,2,5,1,23.0207,316.22
bulk,clang,trial_79,2,5,1,16.779,73.93
bulk,clang,trial_79,4,5,1,16.237,123.32
bulk,clang,trial_79,1,5,1,17.5624,45.51
bulk,clang,trial_79,8,5,1,17.8171,483.82
bulk,gcc,trial_79,4,5,1,21.4097,600.47
bulk,gcc,trial_79,8,5,1,23.6683,918.76
bulk,gcc,trial_79,1,5,1,21.084,161.84
bulk,clang,trial_79,1,50,1,14.1176,85.59
bulk,clang,trial_79,8,50,1,16.8631,243.99
bulk,gcc,trial_79,8,50,1,18.5343,391.22
bulk,gcc,trial_79,1,50,1,16.4171,77.88
bulk,gcc,trial_79,2,50,1,15.7932,266.41
bulk,clang,trial_79,2,50,1,13.7332,97.54
bulk,clang,trial_79,4,50,1,13.0659,108.72
bulk,gcc,trial_79,4,50,1,17.3943,482.34
bulk,clang,trial_79,2,75,1,14.2007,93.91
bulk,gcc,trial_79,2,75,1,19.4723,687.65
bulk,gcc,trial_79,4,75,1,19.0091,639.57
bulk,gcc,trial_79,8,75,1,23.3076,722.0
bulk,clang,trial_79,4,75,1,14.5908,238.6
bulk,clang,trial_79,8,75,1,18.4862,411.64
bulk,gcc,trial_79,1,75,1,14.8682,81.38
bulk,clang,trial_79,1,75,1,11.3429,66.75
seq,gcc,trial_79,1,-,1,26.5472,85.93
seq,clang,trial_79,2,-,1,20.2327,79.94
seq,gcc,trial_79,2,-,1,27.7369,97.6
seq,clang,trial_79,4,-,1,18.9372,137.19
seq,gcc,trial_79,4,-,1,23.4606,798.69
seq,clang,trial_79,8,-,1,18.4628,318.7
seq,gcc,trial_79,8,-,1,27.5609,774.32
seq,clang,trial_80,1,-,1,21.0727,22.14
bulk,gcc,trial_80,2,25,1,17.9774,262.46
bulk,gcc,trial_80,4,25,1,20.4676,258.82
bulk,clang,trial_80,4,25,1,14.7963,125.64
bulk,clang,trial_80,2,25,1,15.4123,83.59
bulk,gcc,trial_80,1,25,1,15.7531,158.5
bulk,clang,trial_80,1,25,1,12.751,79.8
bulk,gcc,trial_80,8,25,1,24.1814,980.76
bulk,clang,trial_80,8,25,1,17.4044,311.44
bulk,gcc,trial_80,2,5,1,18.3792,190.72
bulk,clang,trial_80,2,5,1,17.4717,72.7
bulk,clang,trial_80,4,5,1,15.7357,184.96
bulk,clang,trial_80,1,5,1,17.5798,45.47
bulk,clang,trial_80,8,5,1,21.1647,317.98
bulk,gcc,trial_80,4,5,1,26.0818,381.43
bulk,gcc,trial_80,8,5,1,23.9266,438.94
bulk,gcc,trial_80,1,5,1,21.7211,113.85
bulk,clang,trial_80,1,50,1,13.5459,58.93
bulk,clang,trial_80,8,50,1,16.8198,565.53
bulk,gcc,trial_80,8,50,1,23.769,690.94
bulk,gcc,trial_80,1,50,1,16.9324,171.84
bulk,gcc,trial_80,2,50,1,17.3651,484.29
bulk,clang,trial_80,2,50,1,15.2272,107.08
bulk,clang,trial_80,4,50,1,15.7876,195.58
bulk,gcc,trial_80,4,50,1,21.5947,564.55
bulk,clang,trial_80,2,75,1,14.5552,90.77
bulk,gcc,trial_80,2,75,1,16.433,227.92
bulk,gcc,trial_80,4,75,1,22.166,824.19
bulk,gcc,trial_80,8,75,1,22.068,500.53
bulk,clang,trial_80,4,75,1,15.9601,131.25
bulk,clang,trial_80,8,75,1,16.2875,235.31
bulk,gcc,trial_80,1,75,1,13.2388,281.23
bulk,clang,trial_80,1,75,1,12.9232,26.63
seq,gcc,trial_80,1,-,1,22.6608,67.66
seq,clang,trial_80,2,-,1,21.2708,64.54
seq,gcc,trial_80,2,-,1,23.9677,237.67
seq,clang,trial_80,4,-,1,21.7075,101.69
seq,gcc,trial_80,4,-,1,25.5443,210.31
seq,clang,trial_80,8,-,1,22.2743,305.83
seq,gcc,trial_80,8,-,1,25.6539,377.33
seq,clang,trial_81,1,-,1,22.4764,39.69
bulk,gcc,trial_81,2,25,1,19.2782,367.98
bulk,gcc,trial_81,4,25,1,18.1968,466.77
bulk,clang,trial_81,4,25,1,15.3376,111.57
bulk,clang,trial_81,2,25,1,13.8878,95.62
bulk,gcc,trial_81,1,25,1,13.5581,152.57
bulk,clang,trial_81,1,25,1,13.4199,46.31
bulk,gcc,trial_81,8,25,1,20.4997,413.01
bulk,clang,trial_81,8,25,1,17.799,362.36
bulk,gcc,trial_81,2,5,1,21.4367,297.62
bulk,clang,trial_81,2,5,1,17.0979,69.94
bulk,clang,trial_81,4,5,1,19.0895,164.48
bulk,clang,trial_81,1,5,1,18.0913,57.56
bulk,clang,trial_81,8,5,1,18.525,223.67
bulk,gcc,trial_81,4,5,1,25.7576,206.38
bulk,gcc,trial_81,8,5,1,22.6377,1285.5
bulk,gcc,trial_81,1,5,1,19.0072,160.8
bulk,clang,trial_81,1,50,1,11.6038,97.35
bulk,clang,trial_81,8,50,1,17.4682,438.48
bulk,gcc,trial_81,8,50,1,19.1869,1074.68
bulk,gcc,trial_81,1,50,1,16.7129,135.16
bulk,gcc,trial_81,2,50,1,18.8177,211.42
bulk,clang,trial_81,2,50,1,14.6602,88.29
bulk,clang,trial_81,4,50,1,14.9601,112.6
bulk,gcc,trial_81,4,50,1,20.9949,452.36
bulk,clang,trial_81,2,75,1,13.5297,115.68
bulk,gcc,trial_81,2,75,1,18.1662,229.86
bulk,gcc,trial_81,4,75,1,18.7676,698.79
bulk,gcc,trial_81,8,75,1,21.9254,479.79
bulk,clang,trial_81,4,75,1,15.118,223.61
bulk,clang,trial_81,8,75,1,17.6158,474.71
bulk,gcc,trial_81,1,75,1,17.2323,299.77
bulk,clang,trial_81,1,75,1,11.948,52.86
seq,gcc,trial_81,1,-,1,23.7943,124.62
seq,clang,trial_81,2,-,1,20.0394,67.02
seq,gcc,trial_81,2,-,1,27.0507,91.0
seq,clang,trial_81,4,-,1,19.3809,177.1
seq,gcc,trial_81,4,-,1,27.6292,421.12
seq,clang,trial_81,8,-,1,21.4579,291.72
seq,gcc,trial_81,8,-,1,26.5323,592.4
seq,clang,trial_82,1,-,1,21.1196,64.17
bulk,gcc,trial_82,2,25,1,20.3671,196.72
bulk,gcc,trial_82,4,25,1,21.4387,587.62
bulk,clang,trial_82,4,25,1,15.5736,149.94
bulk,clang,trial_82,2,25,1,14.159,99.21
bulk,gcc,trial_82,1,25,1,16.063,150.21
bulk,clang,trial_82,1,25,1,14.6252,56.27
bulk,gcc,trial_82,8,25,1,21.2434,849.01
bulk,clang,trial_82,8,25,1,17.6001,291.11
bulk,gcc,trial_82,2,5,1,22.6187,169.01
bulk,clang,trial_82,2,5,1,15.6769,85.98
bulk,clang,trial_82,4,5,1,16.5218,78.3
bulk,clang,trial_82,1,5,1,16.2718,36.43
bulk,clang,trial_82,8,5,1,19.4352,209.08
bulk,gcc,trial_82,4,5,1,22.0389,206.38
bulk,gcc,trial_82,8,5,1,21.0825,704.47
bulk,gcc,trial_82,1,5,1,19.1772,189.91
bulk,clang,trial_82,1,50,1,11.7144,59.31
bulk,clang,trial_82,8,50,1,16.302,497.96
bulk,gcc,trial_82,8,50,1,21.7537,391.22
bulk,gcc,trial_82,1,50,1,16.0869,133.3
bulk,gcc,trial_82,2,50,1,20.6955,382.24
bulk,clang,trial_82,2,50,1,13.1408,108.36
bulk,clang,trial_82,4,50,1,15.7351,150.42
bulk,gcc,trial_82,4,50,1,19.612,439.56
bulk,clang,trial_82,2,75,1,13.2242,92.98
bulk,gcc,trial_82,2,75,1,17.5644,235.08
bulk,gcc,trial_82,4,75,1,19.3896,368.29
bulk,gcc,trial_82,8,75,1,25.4532,888.15
bulk,clang,trial_82,4,75,1,15.7134,365.11
bulk,clang,trial_82,8,75,1,17.4337,298.26
bulk,gcc,trial_82,1,75,1,13.654,81.38
bulk,clang,trial_82,1,75,1,13.6906,37.18
seq,gcc,trial_82,1,-,1,20.1817,137.15
seq,clang,trial_82,2,-,1,19.7908,83.38
seq,gcc,trial_82,2,-,1,22.6862,270.84
seq,clang,trial_82,4,-,1,15.7915,210.63
seq,gcc,trial_82,4,-,1,26.2089,211.49
seq,clang,trial_82,8,-,1,22.7143,300.27
seq,gcc,trial_82,8,-,1,26.7088,654.92
seq,clang,trial_83,1,-,1,21.8726,53.85
bulk,gcc,trial_83,2,25,1,16.871,133.88
bulk,gcc,trial_83,4,25,1,18.7305,701.75
bulk,clang,trial_83,4,25,1,15.7531,189.53
bulk,clang,trial_83,2,25,1,13.7844,84.96
bulk,gcc,trial_83,1,25,1,16.4888,209.23
bulk,clang,trial_83,1,25,1,14.0224,79.03
bulk,gcc,trial_83,8,25,1,24.6981,675.64
bulk,clang,trial_83,8,25,1,20.6992,467.96
bulk,gcc,trial_83,2,5,1,22.207,217.69
bulk,clang,trial_83,2,5,1,17.7844,69.32
bulk,clang,trial_83,4,5,1,16.103,139.1
bulk,clang,trial_83,1,5,1,15.8141,21.92
bulk,clang,trial_83,8,5,1,19.9956,154.74
bulk,gcc,trial_83,4,5,1,23.4116,356.63
bulk,gcc,trial_83,8,5,1,22.4948,969.71
bulk,gcc,trial_83,1,5,1,18.7847,96.05
bulk,clang,trial_83,1,50,1,13.3858,60.61
bulk,clang,trial_83,8,50,1,16.8798,296.68
bulk,gcc,trial_83,8,50,1,20.3411,916.32
bulk,gcc,trial_83,1,50,1,16.3789,192.8
bulk,gcc,trial_83,2,50,1,17.7901,120.55
bulk,clang,trial_83,2,50,1,15.0667,140.44
bulk,clang,trial_83,4,50,1,16.6881,122.13
bulk,gcc,trial_83,4,50,1,21.5675,473.76
bulk,clang,trial_83,2,75,1,14.2013,84.04
bulk,gcc,trial_83,2,75,1,17.2078,123.7
bulk,gcc,trial_83,4,75,1,20.7794,312.02
bulk,gcc,trial_83,8,75,1,20.53,644.17
bulk,clang,trial_83,4,75,1,15.3444,154.99
bulk,clang,trial_83,8,75,1,17.3165,325.28
bulk,gcc,trial_83,1,75,1,16.2224,185.58
bulk,clang,trial_83,1,75,1,14.8532,59.98
seq,gcc,trial_83,1,-,1,23.1479,162.22
seq,clang,trial_83,2,-,1,21.3647,65.33
seq,gcc,trial_83,2,-,1,24.3762,91.0
seq,clang,trial_83,4,-,1,21.5501,151.68
seq,gcc,trial_83,4,-,1,28.3002,210.31
seq,clang,trial_83,8,-,1,17.7449,315.05
seq,gcc,trial_83,8,-,1,23.6597,702.48
seq,clang,trial_84,1,-,1,18.3502,56.48
bulk,gcc,trial_84,2,25,1,17.6067,216.48
bulk,gcc,trial_84,4,25,1,20.8677,420.36
bulk,clang,trial_84,4,25,1,14.6991,244.74
bulk,clang,trial_84,2,25,1,13.9452,95.05
bulk,gcc,trial_84,1,25,1,16.7469,175.24
bulk,clang,trial_84,1,25,1,13.7286,83.7
bulk,gcc,trial_84,8,25,1,23.6013,413.01
bulk,clang,trial_84,8,25,1,15.3432,281.86
bulk,gcc,trial_84,2,5,1,17.6201,92.84
bulk,clang,trial_84,2,5,1,15.9167,64.67
bulk,clang,trial_84,4,5,1,17.1857,156.38
bulk,clang,trial_84,1,5,1,19.8558,36.54
bulk,clang,trial_84,8,5,1,18.4655,317.99
bulk,gcc,trial_84,4,5,1,24.8001,373.83
bulk,gcc,trial_84,8,5,1,22.0157,335.29
bulk,gcc,trial_84,1,5,1,21.6394,124.43
bulk,clang,trial_84,1,50,1,15.4101,88.13
bulk,clang,trial_84,8,50,1,19.4112,408.43
bulk,gcc,trial_84,8,50,1,23.3876,391.22
bulk,gcc,trial_84,1,50,1,16.3862,140.52
bulk,gcc,trial_84,2,50,1,19.2971,170.05
bulk,clang,trial_84,2,50,1,13.8795,83.2
bulk,clang,trial_84,4,50,1,16.8758,171.47
bulk,gcc,trial_84,4,50,1,18.4615,412.28
bulk,clang,trial_84,2,75,1,12.8925,108.41
bulk,gcc,trial_84,2,75,1,19.5607,269.37
bulk,gcc,trial_84,4,75,1,20.5363,255.74
bulk,gcc,trial_84,8,75,1,24.7549,768.5
bulk,clang,trial_84,4,75,1,16.6232,145.57
bulk,clang,trial_84,8,75,1,18.0547,447.27
bulk,gcc,trial_84,1,75,1,16.9305,156.57
bulk,clang,trial_84,1,75,1,14.3272,57.98
seq,gcc,trial_84,1,-,1,24.3314,87.76
seq,clang,trial_84,2,-,1,21.924,70.14
seq,gcc,trial_84,2,-,1,26.2683,177.4
seq,clang,trial_84,4,-,1,19.8142,124.0
seq,gcc,trial_84,4,-,1,30.6243,825.81
seq,clang,trial_84,8,-,1,21.9607,311.87
seq,gcc,trial_84,8,-,1,26.8983,375.73
seq,clang,trial_85,1,-,1,20.8832,43.1
bulk,gcc,trial_85,2,25,1,17.4837,156.25
bulk,gcc,trial_85,4,25,1,19.0005,631.93
bulk,clang,trial_85,4,25,1,15.1178,129.6
bulk,clang,trial_85,2,25,1,14.4403,93.78
bulk,gcc,trial_85,1,25,1,15.8508,239.78
bulk,clang,trial_85,1,25,1,12.7249,33.39
bulk,gcc,trial_85,8,25,1,21.8762,413.01
bulk,clang,trial_85,8,25,1,18.7601,393.58
bulk,gcc,trial_85,2,5,1,21.1344,227.95
bulk,clang,trial_85,2,5,1,16.6507,69.85
bulk,clang,trial_85,4,5,1,14.7114,68.24
bulk,clang,trial_85,1,5,1,15.7242,62.57
bulk,clang,trial_85,8,5,1,17.7069,293.05
bulk,gcc,trial_85,4,5,1,21.5934,499.08
bulk,gcc,trial_85,8,5,1,22.1203,629.43
bulk,gcc,trial_85,1,5,1,20.8369,113.2
bulk,clang,trial_85,1,50,1,12.6552,53.03
bulk,clang,trial_85,8,50,1,18.0462,420.53
bulk,gcc,trial_85,8,50,1,23.0828,949.87
bulk,gcc,trial_85,1,50,1,14.4821,137.37
bulk,gcc,trial_85,2,50,1,18.5751,244.88
bulk,clang,trial_85,2,50,1,15.2287,75.94
bulk,clang,trial_85,4,50,1,14.6067,129.95
bulk,gcc,trial_85,4,50,1,20.7089,352.62
bulk,clang,trial_85,2,75,1,13.3249,93.69
bulk,gcc,trial_85,2,75,1,17.6644,123.7
bulk,gcc,trial_85,4,75,1,20.6913,488.8
bulk,gcc,trial_85,8,75,1,22.5372,980.36
bulk,clang,trial_85,4,75,1,14.8864,163.53
bulk,clang,trial_85,8,75,1,17.3161,424.75
bulk,gcc,trial_85,1,75,1,15.8104,224.84
bulk,clang,trial_85,1,75,1,12.0795,53.09
seq,gcc,trial_85,1,-,1,26.7549,71.55
seq,clang,trial_85,2,-,1,17.9836,75.1
seq,gcc,trial_85,2,-,1,26.6843,263.6
seq,clang,trial_85,4,-,1,20.4909,195.44
seq,gcc,trial_85,4,-,1,24.7139,422.17
seq,clang,trial_85,8,-,1,21.7366,176.89
seq,gcc,trial_85,8,-,1,22.7364,456.67
seq,clang,trial_86,1,-,1,21.4997,54.72
bulk,gcc,trial_86,2,25,1,16.5054,168.6
bulk,gcc,trial_86,4,25,1,19.1815,530.24
bulk,clang,trial_86,4,25,1,15.2716,172.51
bulk,clang,trial_86,2,25,1,13.0806,104.65
bulk,gcc,trial_86,1,25,1,17.4013,118.02
bulk,clang,trial_86,1,25,1,12.8101,69.37
bulk,gcc,trial_86,8,25,1,22.165,1010.48
bulk,clang,trial_86,8,25,1,17.3011,455.27
bulk,gcc,trial_86,2,5,1,19.813,258.07
bulk,clang,trial_86,2,5,1,19.1135,66.73
bulk,clang,trial_86,4,5,1,18.5272,168.92
bulk,clang,trial_86,1,5,1,15.3712,45.36
bulk,clang,trial_86,8,5,1,20.8845,265.55
bulk,gcc,trial_86,4,5,1,21.9865,206.38
bulk,gcc,trial_86,8,5,1,20.6463,524.71
bulk,gcc,trial_86,1,5,1,19.9221,153.73
bulk,clang,trial_86,1,50,1,14.2212,88.8
bulk,clang,trial_86,8,50,1,18.1962,618.61
bulk,gcc,trial_86,8,50,1,23.0687,1296.5
bulk,gcc,trial_86,1,50,1,14.7635,175.63
bulk,gcc,trial_86,2,50,1,19.1343,361.86
bulk,clang,trial_86,2,50,1,13.6086,96.14
bulk,clang,trial_86,4,50,1,14.3353,180.22
bulk,gcc,trial_86,4,50,1,18.4258,722.53
bulk,clang,trial_86,2,75,1,14.5894,99.76
bulk,gcc,trial_86,2,75,1,18.8022,304.74
bulk,gcc,trial_86,4,75,1,21.3743,527.63
bulk,gcc,trial_86,8,75,1,18.496,1234.26
bulk,clang,trial_86,4,75,1,14.8192,244.13
bulk,clang,trial_86,8,75,1,18.1186,399.58
bulk,gcc,trial_86,1,75,1,16.0927,180.1
bulk,clang,trial_86,1,75,1,13.1129,53.62
seq,gcc,trial_86,1,-,1,24.0439,149.12
seq,clang,trial_86,2,-,1,20.833,66.5
seq,gcc,trial_86,2,-,1,25.8048,91.0
seq,clang,trial_86,4,-,1,18.1049,71.46
seq,gcc,trial_86,4,-,1,25.1833,502.42
seq,clang,trial_86,8,-,1,21.9412,166.93
seq,gcc,trial_86,8,-,1,27.1225,330.2
seq,clang,trial_87,1,-,1,19.0238,37.34
bulk,gcc,trial_87,2,25,1,19.6827,250.94
bulk,gcc,trial_87,4,25,1,23.2578,739.56
bulk,clang,trial_87,4,25,1,14.8243,195.33
bulk,clang,trial_87,2,25,1,15.3428,81.88
bulk,gcc,trial_87,1,25,1,15.3207,167.11
bulk,clang,trial_87,1,25,1,12.6676,50.1
bulk,gcc,trial_87,8,25,1,24.5358,892.51
bulk,clang,trial_87,8,25,1,17.4736,319.22
bulk,gcc,trial_87,2,5,1,19.43,250.94
bulk,clang,trial_87,2,5,1,16.4162,111.86
bulk,clang,trial_87,4,5,1,17.4909,114.1
bulk,clang,trial_87,1,5,1,14.5362,39.12
bulk,clang,trial_87,8,5,1,19.6817,256.43
bulk,gcc,trial_87,4,5,1,23.8868,525.65
bulk,gcc,trial_87,8,5,1,24.6617,863.8
bulk,gcc,trial_87,1,5,1,20.1951,108.64
bulk,clang,trial_87,1,50,1,11.0189,30.34
bulk,clang,trial_87,8,50,1,17.1342,423.39
bulk,gcc,trial_87,8,50,1,21.6917,392.0
bulk,gcc,trial_87,1,50,1,16.9543,114.0
bulk,gcc,trial_87,2,50,1,16.473,119.52
bulk,clang,trial_87,2,50,1,13.3353,95.33
bulk,clang,trial_87,4,50,1,14.3462,99.07
bulk,gcc,trial_87,4,50,1,20.9287,557.66
bulk,clang,trial_87,2,75,1,14.8047,100.06
bulk,gcc,trial_87,2,75,1,18.1849,466.1
bulk,gcc,trial_87,4,75,1,19.658,499.26
bulk,gcc,trial_87,8,75,1,24.0814,916.86
bulk,clang,trial_87,4,75,1,15.1729,182.4
bulk,clang,trial_87,8,75,1,16.1359,423.02
bulk,gcc,trial_87,1,75,1,15.5956,188.45
bulk,clang,trial_87,1,75,1,14.5539,61.81
seq,gcc,trial_87,1,-,1,24.7519,152.31
seq,clang,trial_87,2,-,1,20.102,82.76
seq,gcc,trial_87,2,-,1,22.0112,144.19
seq,clang,trial_87,4,-,1,18.1052,164.05
seq,gcc,trial_87,4,-,1,25.323,441.3
seq,clang,trial_87,8,-,1,23.5618,308.89
seq,gcc,trial_87,8,-,1,27.1838,521.0
seq,clang,trial_88,1,-,1,18.5486,30.37
bulk,gcc,trial_88,2,25,1,19.5132,115.93
bulk,gcc,trial_88,4,25,1,19.3526,1030.49
bulk,clang,trial_88,4,25,1,15.4872,175.96
bulk,clang,trial_88,2,25,1,13.7966,78.67
bulk,gcc,trial_88,1,25,1,16.5118,216.43
bulk,clang,trial_88,1,25,1,11.9859,46.81
bulk,gcc,trial_88,8,25,1,24.433,680.74
bulk,clang,trial_88,8,25,1,18.6299,520.88
bulk,gcc,trial_88,2,5,1,20.2548,180.2
bulk,clang,trial_88,2,5,1,16.105,51.74
bulk,clang,trial_88,4,5,1,18.5085,160.51
bulk,clang,trial_88,1,5,1,15.9531,48.58
bulk,clang,trial_88,8,5,1,18.4975,194.46
bulk,gcc,trial_88,4,5,1,21.6953,293.07
bulk,gcc,trial_88,8,5,1,21.8796,1065.19
bulk,gcc,trial_88,1,5,1,18.7727,92.58
bulk,clang,trial_88,1,50,1,13.1733,64.21
bulk,clang,trial_88,8,50,1,19.0868,388.23
bulk,gcc,trial_88,8,50,1,19.2303,443.48
bulk,gcc,trial_88,1,50,1,16.9956,127.28
bulk,gcc,trial_88,2,50,1,18.5081,475.44
bulk,clang,trial_88,2,50,1,12.3501,72.67
bulk,clang,trial_88,4,50,1,15.1714,164.28
bulk,gcc,trial_88,4,50,1,21.6949,250.27
bulk,clang,trial_88,2,75,1,14.9425,84.23
bulk,gcc,trial_88,2,75,1,16.2642,215.45
bulk,gcc,trial_88,4,75,1,20.7859,851.45
bulk,gcc,trial_88,8,75,1,20.3652,1025.76
bulk,clang,trial_88,4,75,1,14.4362,252.08
bulk,clang,trial_88,8,75,1,17.5746,505.08
bulk,gcc,trial_88,1,75,1,14.1768,94.33
bulk,clang,trial_88,1,75,1,10.5828,73.08
seq,gcc,trial_88,1,-,1,23.3467,67.66
seq,clang,trial_88,2,-,1,18.7808,76.24
seq,gcc,trial_88,2,-,1,26.4783,217.17
seq,clang,trial_88,4,-,1,17.3302,133.32
seq,gcc,trial_88,4,-,1,21.9651,210.31
seq,clang,trial_88,8,-,1,21.7807,362.01
seq,gcc,trial_88,8,-,1,24.9052,320.73
seq,clang,trial_89,1,-,1,17.9947,38.69
bulk,gcc,trial_89,2,25,1,19.6957,160.03
bulk,gcc,trial_89,4,25,1,17.7812,258.82
bulk,clang,trial_89,4,25,1,14.1584,142.88
bulk,clang,trial_89,2,25,1,13.7376,115.39
bulk,gcc,trial_89,1,25,1,15.1294,84.18
bulk,clang,trial_89,1,25,1,14.2647,41.84
bulk,gcc,trial_89,8,25,1,20.2233,581.33
bulk,clang,trial_89,8,25,1,18.1275,356.27
bulk,gcc,trial_89,2,5,1,22.4066,156.28
bulk,clang,trial_89,2,5,1,17.1547,63.03
bulk,clang,trial_89,4,5,1,15.5905,111.05
bulk,clang,trial_89,1,5,1,15.6242,25.71
bulk,clang,trial_89,8,5,1,17.6758,388.72
bulk,gcc,trial_89,4,5,1,24.7743,673.73
bulk,gcc,trial_89,8,5,1,25.6781,993.71
bulk,gcc,trial_89,1,5,1,22.9923,155.35
bulk,clang,trial_89,1,50,1,12.3464,51.39
bulk,clang,trial_89,8,50,1,17.8335,400.41
bulk,gcc,trial_89,8,50,1,21.3976,645.83
bulk,gcc,trial_89,1,50,1,15.7095,120.11
bulk,gcc,trial_89,2,50,1,20.7439,304.23
bulk,clang,trial_89,2,50,1,11.6486,110.71
bulk,clang,trial_89,4,50,1,14.6616,156.08
bulk,gcc,trial_89,4,50,1,20.2095,704.35
bulk,clang,trial_89,2,75,1,14.263,92.84
bulk,gcc,trial_89,2,75,1,17.9874,540.42
bulk,gcc,trial_89,4,75,1,19.9368,339.17
bulk,gcc,trial_89,8,75,1,19.0504,786.63
bulk,clang,trial_89,4,75,1,14.9905,195.64
bulk,clang,trial_89,8,75,1,17.9932,258.29
bulk,gcc,trial_89,1,75,1,15.9696,119.22
bulk,clang,trial_89,1,75,1,11.9015,42.49
seq,gcc,trial_89,1,-,1,23.792,103.08
seq,clang,trial_89,2,-,1,18.851,66.97
seq,gcc,trial_89,2,-,1,23.0158,294.12
seq,clang,trial_89,4,-,1,20.2091,123.33
seq,gcc,trial_89,4,-,1,26.23,217.58
seq,clang,trial_89,8,-,1,21.1337,149.08
seq,gcc,trial_89,8,-,1,25.2836,677.45
seq,clang,trial_90,1,-,1,19.0778,54.59
bulk,gcc,trial_90,2,25,1,17.0477,245.48
bulk,gcc,trial_90,4,25,1,20.9146,636.68
bulk,clang,trial_90,4,25,1,15.0565,263.91
bulk,clang,trial_90,2,25,1,14.7912,99.7
bulk,gcc,trial_90,1,25,1,14.9572,171.92
bulk,clang,trial_90,1,25,1,12.3823,84.54
bulk,gcc,trial_90,8,25,1,22.247,510.96
bulk,clang,trial_90,8,25,1,18.7586,432.95
bulk,gcc,trial_90,2,5,1,20.6861,199.73
bulk,clang,trial_90,2,5,1,19.995,75.18
bulk,clang,trial_90,4,5,1,17.3577,261.45
bulk,clang,trial_90,1,5,1,16.354,31.49
bulk,clang,trial_90,8,5,1,18.0324,309.21
bulk,gcc,trial_90,4,5,1,24.1455,269.15
bulk,gcc,trial_90,8,5,1,19.9334,884.38
bulk,gcc,trial_90,1,5,1,19.798,113.61
bulk,clang,trial_90,1,50,1,11.5063,75.24
bulk,clang,trial_90,8,50,1,17.383,248.14
